,q_timestamp,db_timestamp,snow_timestamp,night_timestamp,serie,new_serie
421,1439479092457201,1447411538518068,1422954456313091,1415985926972726,203,
422,1439479092769707,1447411538893069,1422954456688043,1415985927285187,203,
423,1439479093082209,1447411539268073,1422954457062995,1415985927597645,203,
424,1439479093394714,1447411539643078,1422954457437946,1415985927910099,203,
425,1439480964299229,1447413093534951,1422955503553430,1415987260043707,426,
426,1439480965236748,1447413094847469,1422955504178352,1415987261293531,426,
427,1439480966236766,1447413096097480,1422955504803271,1415987266542823,426,
428,1439480967174287,1447413097284993,1422955505553175,1415987268417571,426,
429,1439480967986800,1447413098347506,1422955506490555,1415987269354946,426,
430,1439479146958040,1447411577393474,1422954495433040,1415985960530707,214,
431,1439479147520555,1447411577955979,1422954495932976,1415985961218118,214,
432,1439479148083064,1447411578393485,1422954496432911,1415985961718049,214,
433,1439479148645573,1447411578893494,1422954496932847,1415985962217980,214,
434,1439479149270585,1447411579330999,1422954497432782,1415985962655424,214,
435,1439480899048194,1447412949970854,1422955422688800,1415987204051206,408,
436,1439480899485703,1447412950470860,1422955423126244,1415987204426154,408,
437,1439480899923209,1447412950970870,1422955423563689,1415987204801106,408,
438,1439480900298218,1447412951408372,1422955424063625,1415987205176053,408,
439,1439480900735725,1447412951970881,1422955424563560,1415987205551005,408,
440,1439480365039682,1447412222025398,1422954969122031,1415986502082890,304,
441,1439480366039695,1447412222462904,1422954969434491,1415986502395349,304,
442,1439480366852200,1447412222837904,1422954969746951,1415986502645314,304,
443,1439480367539724,1447412223212906,1422954970059412,1415986502957775,304,
444,1439480368102223,1447412223650410,1422954970371871,1415986503270233,304,
445,1439479277772570,1447411696394742,1422954603669076,1415986062954424,238,
446,1439479278272574,1447411696769748,1422954604044029,1415986063266880,238,
447,1439479278772582,1447411697144752,1422954604418979,1415986063579340,238,
448,1439479279272594,1447411697519754,1422954604793930,1415986063891796,238,
449,1439479279835101,1447411697832255,1422954605106391,1415986064204252,238,
450,1439481027425238,1447413137972946,1422955551797247,1415987306537465,438,
451,1439481027675246,1447413138285448,1422955552109706,1415987306787430,438,
452,1439481027925247,1447413138597954,1422955552422166,1415987307037395,438,
453,1439481028175251,1447413138910455,1422955552734626,1415987307287364,438,
454,1439481028425257,1447413139222959,1422955553047087,1415987307537331,438,
455,1439479329085863,1447411727520071,1422954647663404,1415986093075366,249,
456,1439479329460870,1447411727832573,1422954648038356,1415986093325335,249,
457,1439479329835879,1447411728145081,1422954648413308,1415986093637793,249,
458,1439479330210885,1447411728520085,1422954648725768,1415986093950253,249,
459,1439479330585889,1447411728895087,1422954649038227,1415986094200218,249,
460,1439478953517565,1447411353016115,1422953909071563,1415985703190391,172,
461,1439478953892575,1447411353578623,1422953913508485,1415985703440357,172,
462,1439478954267579,1447411354141131,1422953923069739,1415985703752815,172,
463,1439478954642585,1447411354703633,1422953931006206,1415985704002782,172,
464,1439478955017588,1447411355203635,1422954001434541,1415985704315240,172,
465,1439480709482660,1447412586841863,1422955253710481,1415986786044774,363,
466,1439480709920169,1447412587216868,1422955254085432,1415986786669688,363,
467,1439480710295175,1447412587591873,1422955254522875,1415986787294607,363,
468,1439480710670183,1447412587966877,1422955254960319,1415986787857032,363,
469,1439480711045190,1447412588341882,1422955255335271,1415986788481948,363,
470,1439481010612480,1447413120535251,1422955530175019,1415987287977453,430,
471,1439481010862488,1447413120847755,1422955530487478,1415987288289908,430,
472,1439481011112488,1447413121160258,1422955530862431,1415987288602369,430,
473,1439481011362496,1447413121410261,1422955531174891,1415987288914828,430,
474,1439481011612499,1447413121660264,1422955531487350,1415987289227284,430,
475,1439480655419297,1447412545528911,1422955217965068,1415986678684181,353,
476,1439480655856804,1447412545903912,1422955218340019,1415986679059133,353,
477,1439480656169310,1447412546278916,1422955218652479,1415986679434081,353,
478,1439480656544317,1447412546591419,1422955218964939,1415986679746537,353,
479,1439480656919320,1447412546903924,1422955219277399,1415986680058999,353,
480,1439479110144977,1447411557080769,1422954475060670,1415985942720605,209,
481,1439479110394985,1447411557393273,1422954475373130,1415985942970574,209,
482,1439479110707488,1447411557705778,1422954475685590,1415985943220542,209,
483,1439479110957496,1447411558143277,1422954475998049,1415985943470506,209,
484,1439479111269998,1447411558455781,1422954476310509,1415985943720474,209,
485,1439478452322568,1447410699571998,1422953332709380,1415985148827790,42,
486,1439478452760076,1447410702884530,1422953333084331,1415985149327720,42,
487,1439478453197583,1447410719072185,1422953333459281,1415985149765165,42,
488,1439478453635089,1447410790010377,1422953333834232,1415985150202606,42,
489,1439478454072598,1447410796947945,1422953334209183,1415985150577553,42,
490,1439478502260789,1447410844073402,1422953388202111,1415985199445941,62,
491,1439478502573292,1447410844385906,1422953388514570,1415985199758397,62,
492,1439478502885797,1447410844698408,1422953388827029,1415985200070856,62,
493,1439478503198303,1447410844948415,1422953389139488,1415985200320822,62,
494,1439478503510809,1447410845198415,1422953389451947,1415985200570789,62,
495,1439478631700199,1447411002325004,1422953606923500,1415985393607190,105,
496,1439478632012708,1447411002700009,1422953607235959,1415985393857159,105,
497,1439478632387713,1447411003075011,1422953607610909,1415985394169615,105,
498,1439478632700216,1447411003450015,1422953607985860,1415985394419583,105,
499,1439478633012721,1447411003825018,1422953608298320,1415985394732040,105,
500,1439478471822849,1447410815385629,1422953352269317,1415985167512762,48,
501,1439478472072852,1447410815698131,1422953352581775,1415985167762730,48,
502,1439478472322855,1447410816010633,1422953352894235,1415985168075183,48,
503,1439478472572856,1447410816260640,1422953353206694,1415985168325153,48,
504,1439478472822863,1447410816510637,1422953353519154,1415985168575120,48,
505,1439478998893261,1447411404016646,1422954241528375,1415985764932062,186,
506,1439478999143264,1447411404266648,1422954241840834,1415985765244520,186,
507,1439478999393269,1447411404516655,1422954242153294,1415985765556975,186,
508,1439478999643276,1447411404766658,1422954242465753,1415985765931927,186,
509,1439478999893279,1447411405016658,1422954242778212,1415985766244386,186,
510,1439478316570662,1447410609258637,1422953236846947,1415985070150944,16,
511,1439478317008153,1447410609508640,1422953237221898,1415985070400911,16,
512,1439478317383158,1447410609758644,1422953237596849,1415985070650874,16,
513,1439478317695664,1447410610008648,1422953237971800,1415985070900843,16,
514,1439478318008169,1447410610258648,1422953238346750,1415985071150809,16,
515,1439478795452661,1447411216452198,1422953796523737,1415985611515264,147,
516,1439478795702665,1447411216702200,1422953796836196,1415985611765230,147,
517,1439478795952671,1447411216952203,1422953797148655,1415985612015195,147,
518,1439478796202674,1447411217202207,1422953797461114,1415985612265162,147,
519,1439478796452675,1447411217452211,1422953797773574,1415985612515128,147,
520,1439478526948652,1447410885698828,1422953455068357,1415985233691309,71,
521,1439478527198655,1447410895136421,1422953467004297,1415985241377768,71,
522,1439478527511161,1447410897073954,1422953472691052,1415985242377636,71,
523,1439478527823668,1447410898823964,1422953473878397,1415985243127532,71,
524,1439478528136171,1447410899948970,1422953474628299,1415985243689957,71,
525,1439479171833441,1447411582018546,1422954505806702,1415985965217576,215,
526,1439479174583483,1447411582831040,1422954507056539,1415985965717512,215,
527,1439479175770995,1447411584143555,1422954507931426,1415985966217443,215,
528,1439479176896004,1447411586018576,1422954508618838,1415985966717374,215,
529,1439479177896019,1447411587018586,1422954509243758,1415985967217310,215,
530,1439481101801440,1447413294787192,1422955641848204,1415987411898341,472,
531,1439481102176448,1447413295349698,1422955644160408,1415987412773234,472,
532,1439481102613953,1447413295912207,1422955645660216,1415987413835581,472,
533,1439481103051462,1447413296537207,1422955646472612,1415987415647837,472,
534,1439481103613965,1447413297224712,1422955647097532,1415987419022386,472,
535,1439478908454378,1447411301328075,1422953849329349,1415985670569793,160,
536,1439478908891883,1447411301765581,1422953849891776,1415985670882247,160,
537,1439478909391890,1447411302203086,1422953850391710,1415985671194707,160,
538,1439478909891899,1447411302640591,1422953850891645,1415985671507165,160,
539,1439478910391913,1447411303078099,1422953851391582,1415985671819620,160,
540,1439478593199633,1447410968449658,1422953565616398,1415985353487612,92,
541,1439478593512134,1447410968762161,1422953565991350,1415985353800072,92,
542,1439478593887144,1447410969012165,1422953566303808,1415985354112528,92,
543,1439478594199646,1447410969324669,1422953566616268,1415985354424984,92,
544,1439478594512151,1447410969637172,1422953566928727,1415985354737445,92,
545,1439481031675311,1447413144910513,1422955557171557,1415987310286962,440,
546,1439481031925313,1447413145973028,1422955557484017,1415987310599419,440,
547,1439481032175314,1447413148598063,1422955557796477,1415987310911878,440,
548,1439481032425321,1447413150848089,1422955558108937,1415987311161842,440,
549,1439481032675318,1447413151598098,1422955558421397,1415987311474303,440,
550,1439480295976081,1447412196150108,1422954947062367,1415986481085709,296,
551,1439480297038602,1447412196712613,1422954947562303,1415986481710629,296,
552,1439480298038621,1447412197212618,1422954948062239,1415986482273053,296,
553,1439480298726134,1447412197650124,1422954948562174,1415986482772982,296,
554,1439480299288642,1447412198087629,1422954948999617,1415986483210427,296,
555,1439479001080800,1447411406141669,1422954244278018,1415985767994147,187,
556,1439479001330805,1447411406391672,1422954244590478,1415985768431590,187,
557,1439479001580809,1447411406641674,1422954244902937,1415985768869033,187,
558,1439479001830814,1447411406891677,1422954245215395,1415985769368965,187,
559,1439479002080822,1447411407141683,1422954245527857,1415985769931390,187,
560,1439481081863605,1447413254349238,1422955619226104,1415987389088897,464,
561,1439481082176110,1447413255036745,1422955619601055,1415987389401356,464,
562,1439481082488619,1447413255661751,1422955619913516,1415987389713811,464,
563,1439481082801120,1447413256224261,1422955620225975,1415987390026271,464,
564,1439481083113625,1447413256724280,1422955620538435,1415987390338729,464,
565,1439478366883851,1447410656321588,1422953286902882,1415985119456767,32,
566,1439478367133857,1447410656509088,1422953287152850,1415985119706730,32,
567,1439478367383863,1447410656696589,1422953287402817,1415985119956699,32,
568,1439478367633864,1447410656884089,1422953287652785,1415985120206678,32,
569,1439478367883867,1447410657071591,1422953287902752,1415985120456631,32,
570,1439480501729349,1447412362276910,1422955075358380,1415986574323191,326,
571,1439480502041856,1447412362651913,1422955075670839,1415986575698008,326,
572,1439480502354361,1447412363026919,1422955075983299,1415986577635247,326,
573,1439480502666867,1447412363464423,1422955076358251,1415986580322387,326,
574,1439480503041876,1447412363901929,1422955076670711,1415986582572083,326,
575,1439479263459856,1447411681519590,1422954586296316,1415986046331659,234,
576,1439479263897365,1447411681957098,1422954587171203,1415986046706609,234,
577,1439479264334874,1447411682332099,1422954588358550,1415986047144048,234,
578,1439479264772380,1447411682769604,1422954589670880,1415986047581493,234,
579,1439479265209886,1447411683207107,1422954590545768,1415986048018934,234,
580,1439480764858559,1447412791906610,1422955315515049,1415987067319540,377,
581,1439480766546086,1447412792281612,1422955315952493,1415987067694489,377,
582,1439480768421117,1447412792656616,1422955316389937,1415987068069451,377,
583,1439480770733652,1447412793031620,1422955316889872,1415987068444389,377,
584,1439480780796316,1447412793406626,1422955317389808,1415987068819338,377,
585,1439478713888938,1447411115138657,1422953702223548,1415985490781566,127,
586,1439478714388948,1447411115638663,1422953702660991,1415985491156515,127,
