,Serie,northing.1,timestamp,easting
1477,298,5734958.66717,1447412204837706,619625.640834
1478,298,5734958.40115,1447412205212712,619627.865332
1479,298,5734958.27372,1447412205587716,619630.160263
2110,425,5735415.90771,1447413077972273,620048.507296
2111,425,5735416.72402,1447413078972288,620050.448501
2112,425,5735417.45891,1447413080284803,620052.358788
2113,425,5735418.21836,1447413081659819,620054.238986
2114,425,5735418.89077,1447413083284839,620056.152351
1650,333,5734751.05694,1447412456590435,619924.689221
1651,333,5734751.59102,1447412456965440,619922.664677
1652,333,5734752.2008,1447412457340445,619920.797066
1653,333,5734752.93276,1447412457715454,619918.808451
1654,333,5734753.77083,1447412458090469,619916.848082
1985,400,5735397.42502,1447412921533042,619952.601277
1986,400,5735399.39079,1447412921845546,619951.96754
1987,400,5735401.54981,1447412922220553,619951.399474
1988,400,5735403.62056,1447412922533055,619950.80186
1989,400,5735405.94984,1447412922845561,619950.198663
495,102,5735377.18002,1447410993762418,620668.679287
496,102,5735375.17806,1447410994074924,620668.825352
497,102,5735373.05856,1447410994387425,620669.094595
498,102,5735370.92233,1447410994699928,620669.206013
499,102,5735368.91588,1447410995012433,620669.317625
1160,235,5735801.36179,1447411685332121,619644.35194
1161,235,5735799.92201,1447411685769641,619645.843666
1162,235,5735798.42295,1447411686207131,619647.369313
1163,235,5735796.87671,1447411686644639,619648.844138
1164,235,5735795.40466,1447411687144645,619650.448145
775,158,5735542.15767,1447411278827847,620338.609747
776,158,5735544.12473,1447411279702858,620337.822861
777,158,5735546.02259,1447411280827872,620337.063102
778,158,5735548.11208,1447411282327889,620336.508964
779,158,5735550.05318,1447411290140469,620336.261937
930,189,5735854.92235,1447411410454220,620151738.0
931,189,5735856.60744,1447411410704223,620150.373523
932,189,5735858.14805,1447411410954222,620148.902516
933,189,5735859.82957,1447411411204223,620147.562445
934,189,5735861.76936,1447411411454239,620146.127792
2285,460,5736045.04361,1447413242224105,620039.631368
2286,460,5736047.48636,1447413242474108,620039.240677
2287,460,5736050123.0,1447413242724113,620038.878074
2288,460,5736052.54671,1447413242974114,620038.4801
2289,460,5736055.13958,1447413243286620,620038.034431
750,153,5735463.10164,1447411231202352,620374.471126
751,153,5735465.09189,1447411231577358,620373.575086
752,153,5735467.04197,1447411231952367,620372.700268
753,153,5735468.92508,1447411232327366,620371.875709
754,153,5735470.40768,1447411232702370,620371.085568
15,6,5735837.3053,1447410582195897,619965.104466
16,6,5735835.2185,1447410582508394,619966.043179
17,6,5735833.4033,1447410582820898,619966.920661
18,6,5735831.57404,1447410583133402,619967.945926
19,6,5735829.58272,1447410583445902,619968.884881
1910,385,5735213.88211,1447412853719788,619901.1077
1911,385,5735214.26472,1447412854157293,619903.337256
1912,385,5735214.50514,1447412854532300,619905.607336
1913,385,5735214.79976,1447412854907305,619907.605596
1914,385,5735215.08651,1447412855282308,619909.698005
1455,294,5734996.72845,1447412181524953,619593.712543
1456,294,5734995.50797,1447412182087461,619591.831548
1457,294,5734994.24666,1447412182712470,619590.062559
1458,294,5734992.72591,1447412183399978,619588.42059
1459,294,5734991.16891,1447412184149987,619586.931941
1565,316,5734924.00105,1447412326651524,619947.634945
1566,316,5734922.88436,1447412326964028,619949.63537
1567,316,5734921.76804,1447412327214032,619950.987544
1568,316,5734920.80124,1447412327526536,619953.045681
1569,316,5734919.61002,1447412327839041,619954.950719
880,179,5735730.44855,1447411380516408,620195.668298
881,179,5735731.24097,1447411380828915,620197.603087
882,179,5735732.20726,1447411381203915,620199.796353
883,179,5735733.02051,1447411381516422,620201.695884
884,179,5735733.8115,1447411381828922,620203.578667
2345,472,5736054.67319,1447413294787192,619880.919725
2346,472,5736053.76676,1447413295349698,619879.042579
2347,472,5736052.75012,1447413295912207,619877.279104
2348,472,5736051.80266,1447413296537207,619875.544832
2349,472,5736050.70663,1447413297224712,619873.825202
440,91,5735575.88191,1447410965949628,620617.160376
441,91,5735573.87244,1447410966262132,620618.229892
442,91,5735571.86538,1447410966574637,620619.368792
443,91,5735569.85748,1447410966824640,620620.290551
444,91,5735567873.0,1447410967137145,620621.337113
230,49,5735925.83052,1447410817510648,620109.387206
231,49,5735923.69144,1447410817760650,620110.423216
232,49,5735921.37769,1447410817948153,620111.302489
233,49,5735919.23053,1447410818198155,620112.430266
234,49,5735916.89148,1447410818385657,620113.333754
255,54,5735842378.0,1447410827448246,620166.34796
256,54,5735840.39224,1447410827698249,620167.880508
257,54,5735838.65493,1447410827885749,620169.157019
258,54,5735836.68235,1447410828198251,620171.069836
259,54,5735834.86357,1447410828385751,620172.491179
1240,251,5735569.14913,1447411733770144,619838.262273
1241,251,5735567.05239,1447411734145147,619839.000559
1242,251,5735565.16961,1447411734582651,619839.795854
1243,251,5735563.10005,1447411735020159,619840.563694
1244,251,5735561.45653,1447411735457662,619841.287556
795,162,5735542.48433,1447411309265665,620280.572808
796,162,5735541.4684,1447411309765667,620278.706063
797,162,5735540.47883,1447411310328172,620276.709868
798,162,5735539.60895,1447411310890678,620274.753707
799,162,5735538.64785,1447411311453179,620272.898232
785,160,5735560.27275,1447411301328075,620314.806758
786,160,5735559.3562,1447411301765581,620312.821999
787,160,5735558.3799,1447411302203086,620310.993406
788,160,5735557.30905,1447411302640591,620308.957322
789,160,5735556.18496,1447411303078099,620306.915887
400,83,5735595.25422,1447410939824362,620511.510484
401,83,5735596.40351,1447410940136867,620513.253016
402,83,5735597.66852,1447410940449368,620515.137156
403,83,5735598.81893,1447410940761871,620516.922545
404,83,5735600.06425,1447410941074376,620518.827643
305,64,5735696.91235,1447410848573454,620289.722857
306,64,5735694.73311,1447410848823460,620290.348934
307,64,5735692.38642,1447410849073461,620291.037325
308,64,5735690.01894,1447410849385963,620291.84776
309,64,5735687.78035,1447410849635967,620292.443457
625,128,5735149.6851,1447411118888687,620334.108224
626,128,5735149.39017,1447411119388693,620331.943457
627,128,5735149.17953,1447411119888696,620329.799706
628,128,5735149.00962,1447411120388706,620327.72741
629,128,5735148.90853,1447411120888711,620325.708133
2325,468,5736079.99456,1447413269911906,619949.839196
2326,468,5736079.19203,1447413270286909,619947.723108
2327,468,5736078.49673,1447413270661915,619945.687499
2328,468,5736077.76701,1447413271036918,619943.523471
2329,468,5736077.07139,1447413271411938,619941.402789
